time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-12-24T19:38:55.800Z,-29.2096,61.1809,10,4.9,mb,,62,14.88,0.64,us,us10007mje,2016-12-24T21:54:09.040Z,"Southwest Indian Ridge",earthquake,8.6,1.7,0.08,49,reviewed,us,us
2016-12-24T19:31:41.570Z,40.2738342,-122.0121689,16.25,2.23,md,17,130,0.1086,0.06,nc,nc72743245,2016-12-24T19:43:03.186Z,"21km ENE of Red Bluff, California",earthquake,0.49,1.13,0.11,14,automatic,nc,nc
2016-12-24T19:27:08.140Z,37.5289993,-121.5598297,0.66,1.77,md,16,110,0.1484,0.07,nc,nc72743240,2016-12-24T19:43:02.939Z,"25km SE of Livermore, California",earthquake,0.31,7.41,0.16,15,automatic,nc,nc
2016-12-24T19:12:12.000Z,10.4626,-86.2114,26.72,4.6,mb,,151,0.655,0.94,us,us10007mja,2016-12-26T17:18:45.258Z,"62km W of Sardinal, Costa Rica",earthquake,6.2,7.7,0.054,104,reviewed,us,us
2016-12-24T18:46:12.570Z,38.8186684,-122.7919998,7.89,1.15,md,14,96,0.01036,0.21,nc,nc72743235,2016-12-24T19:02:02.852Z,"5km NW of The Geysers, California",earthquake,1.01,1.7,0.08,5,automatic,nc,nc
2016-12-24T18:30:50.720Z,38.8240013,-122.803833,2.31,1.17,md,16,80,0.004912,0.02,nc,nc72743230,2016-12-24T18:46:02.826Z,"6km NW of The Geysers, California",earthquake,0.26,0.55,0.14,5,automatic,nc,nc
2016-12-24T18:17:27.441Z,63.0964,-150.8872,124,2.2,ml,,,,0.61,ak,ak14785594,2016-12-24T18:29:12.532Z,"94km NNW of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2016-12-24T18:15:59.270Z,49.442,-120.5481667,-0.51,2.16,ml,8,246,0.6148,0.57,uw,uw61225717,2016-12-24T18:28:14.230Z,"3km WSW of Princeton, Canada",explosion,3.86,31.61,0.239,7,reviewed,uw,uw
2016-12-24T18:02:21.561Z,62.2463,-148.638,20,1.8,ml,,,,0.77,ak,ak14785590,2016-12-24T18:16:40.923Z,"51km NNE of Sutton-Alpine, Alaska",earthquake,,0.9,,,automatic,ak,ak
2016-12-24T17:52:07.040Z,19.3430004,-155.0923309,5.71,2.46,ml,45,157,0.04175,0.36,hv,hv61531641,2016-12-24T18:53:18.592Z,"18km ESE of Volcano, Hawaii",earthquake,0.61,0.81,0.33,8,automatic,hv,hv
2016-12-24T17:41:53.703Z,63.0507,-151.4755,4,1.6,ml,,,,0.33,ak,ak14785588,2016-12-24T17:50:47.542Z,"107km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-12-24T17:14:49.050Z,38.7946663,-122.8333359,6.92,1.51,md,9,156,0.03552,0.17,nc,nc72743220,2016-12-24T17:37:02.659Z,"6km WNW of The Geysers, California",earthquake,1.36,2.37,0.12,4,automatic,nc,nc
2016-12-24T17:11:20.400Z,38.8416672,-122.8296661,1.23,1.01,md,9,180,0.005487,0.03,nc,nc72743215,2016-12-24T17:27:04.641Z,"9km WNW of Cobb, California",earthquake,0.52,0.57,0.11,4,automatic,nc,nc
2016-12-24T17:11:05.020Z,19.4775009,-155.5984955,2.02,1.71,ml,13,66,0.007683,0.15,hv,hv61531626,2016-12-24T17:16:44.350Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake,0.35,0.16,1.79,3,automatic,hv,hv
2016-12-24T17:02:54.380Z,19.1798325,-155.4773407,35.07,2.1,md,43,82,0.02823,0.12,hv,hv61531621,2016-12-24T17:06:20.740Z,"2km S of Pahala, Hawaii",earthquake,0.54,0.91,0.07,14,automatic,hv,hv
2016-12-24T16:33:24.265Z,61.3918,-152.1405,9,1.3,ml,,,,0.22,ak,ak14785586,2016-12-24T16:43:59.144Z,"90km NNW of Nikiski, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-12-24T15:59:14.185Z,59.851,-152.9636,103.7,3.5,ml,,,,0.73,ak,ak14785570,2016-12-24T18:55:20.477Z,"64km W of Anchor Point, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-12-24T15:22:10.220Z,36.2078333,-117.5661667,-0.29,1.21,ml,11,94,0.1621,0.18,ci,ci37770632,2016-12-26T17:02:45.687Z,"39km ENE of Coso Junction, CA",earthquake,0.43,31.61,0.168,12,reviewed,ci,ci
2016-12-24T14:15:33.700Z,34.376667,-119.7518311,10.51,3.14,ml,64,49,0.07085,0.24,ci,ci37770624,2016-12-26T23:57:33.755Z,"7km SW of Santa Barbara, CA",earthquake,0.29,0.43,0.244,24,reviewed,ci,ci
2016-12-24T13:59:49.420Z,41.4231667,-112.733,0.51,1.14,md,13,150,0.2423,0.1,uu,uu60175842,2016-12-24T19:41:55.050Z,"55km WNW of Plain City, Utah",earthquake,0.47,31.61,0.176,10,reviewed,uu,uu
2016-12-24T13:56:43.770Z,36.7821655,-121.3843307,5.71,1.5,md,9,103,0.02806,0.04,nc,nc72743165,2016-12-24T14:12:02.236Z,"3km SSW of Ridgemark, California",earthquake,0.45,0.71,0.21,6,automatic,nc,nc
2016-12-24T13:47:24.296Z,60.872,-151.646,89.5,2.2,ml,,,,0.67,ak,ak14785245,2016-12-24T14:01:06.908Z,"28km NW of Nikiski, Alaska",earthquake,,0.6,,,automatic,ak,ak
2016-12-24T13:40:19.920Z,36.485,-89.548,8.8,1.26,md,15,90,0.07334,0.01,nm,nm60142732,2016-12-24T21:38:54.350Z,"11km S of New Madrid, Missouri",earthquake,0.85,1.08,0.121,10,reviewed,nm,nm
2016-12-24T13:31:06.859Z,63.0764,-151.3472,0,1.7,ml,,,,0.75,ak,ak14785241,2016-12-24T13:37:46.461Z,"105km NW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2016-12-24T13:25:59.816Z,63.0603,-151.495,3.9,1.8,ml,,,,0.66,ak,ak14784924,2016-12-24T13:33:02.236Z,"108km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-12-24T13:12:50.760Z,19.8204994,-155.5536652,22.83,2.11,md,43,147,0.06593,0.18,hv,hv61531326,2016-12-24T13:16:11.630Z,"25km SSE of Waimea, Hawaii",earthquake,0.54,0.79,0.21,5,automatic,hv,hv
2016-12-24T13:11:45.940Z,35.7635,-118.027,1.98,1.22,ml,18,74,0.1213,0.13,ci,ci37770464,2016-12-26T17:03:06.536Z,"22km SSW of Little Lake, CA",earthquake,0.28,0.55,0.244,19,reviewed,ci,ci
2016-12-24T12:10:50.140Z,20.8291,144.7114,48.35,5.2,mb,,118,6.652,0.72,us,us10007mhx,2016-12-24T13:20:39.980Z,"37km NNW of Farallon de Pajaros, Northern Mariana Islands",earthquake,11.5,7.7,0.05,133,reviewed,us,us
2016-12-24T12:06:32.810Z,37.720665,-122.1015015,10.31,1.19,md,9,107,0.01453,0.03,nc,nc72743140,2016-12-24T12:22:03.026Z,"3km NNW of Castro Valley, California",earthquake,0.32,0.64,0.02,5,automatic,nc,nc
2016-12-24T12:01:46.000Z,-6.4574,153.9247,10,4.7,mb,,100,2.853,0.83,us,us10007mhs,2016-12-24T12:18:58.040Z,"173km W of Panguna, Papua New Guinea",earthquake,9.9,1.9,0.085,42,reviewed,us,us
2016-12-24T11:34:22.490Z,33.4551667,-116.4138333,11.91,1.43,ml,46,106,0.06877,0.19,ci,ci37770352,2016-12-26T17:03:24.756Z,"22km N of Borrego Springs, CA",earthquake,0.24,0.57,0.142,28,reviewed,ci,ci
2016-12-24T11:30:36.910Z,60.6722,-146.7813,14.5,2,ml,,,,0.6,ak,ak14784589,2016-12-24T11:40:46.226Z,"56km SSW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-12-24T11:30:13.770Z,20.7409,144.7888,39.25,5.3,mb,,118,5.552,1.02,us,us10007mhl,2016-12-24T11:48:55.040Z,"25km NNW of Farallon de Pajaros, Northern Mariana Islands",earthquake,8.3,4.3,0.05,133,reviewed,us,us
2016-12-24T11:23:17.599Z,67.3037,-158.3654,14.1,2.5,ml,,,,0.7,ak,ak14784588,2016-12-25T00:18:23.777Z,"78km NW of Kobuk, Alaska",earthquake,,7.6,,,reviewed,ak,ak
2016-12-24T11:00:48.538Z,64.8841,-149.0032,21.6,1.3,ml,,,,0.25,ak,ak14784581,2016-12-24T11:09:18.443Z,"34km N of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-12-24T10:25:17.460Z,34.7766667,-91.391,5.06,1.7,md,7,192,0.7836,0.1,nm,nm60032603,2016-12-24T21:49:38.420Z,"11km NW of Clarendon, Arkansas",earthquake,1.28,9.93,,3,reviewed,nm,nm
2016-12-24T10:19:12.915Z,62.2196,-145.6963,20.8,1.8,ml,,,,0.69,ak,ak14784575,2016-12-24T10:37:00.910Z,"14km NNW of Glennallen, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-12-24T10:10:16.480Z,20.7425,144.8357,46.26,4.7,mb,,105,6.773,0.68,us,us10007mhi,2016-12-24T10:46:07.040Z,"23km NNW of Farallon de Pajaros, Northern Mariana Islands",earthquake,10.1,7.5,0.058,90,reviewed,us,us
2016-12-24T09:53:49.400Z,45.3765,-112.5881667,7.91,1.4,md,11,160,0.412,0.04,mb,mb80194474,2016-12-25T16:28:17.050Z,"18km NNE of Dillon, Montana",earthquake,0.39,1.31,0.1,12,reviewed,mb,mb
2016-12-24T09:44:44.917Z,62.9244,-150.1631,81,1.4,ml,,,,0.37,ak,ak14784265,2016-12-24T09:52:22.877Z,"66km N of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2016-12-24T09:40:13.070Z,43.5024,142.37,176.64,4.4,mb,,105,0.637,0.72,us,us10007mha,2016-12-24T10:10:01.040Z,"14km E of Ashibetsu, Japan",earthquake,8.4,5.5,0.061,78,reviewed,us,us
2016-12-24T09:26:39.268Z,65.4464,-144.9541,1.1,1.8,ml,,,,0.75,ak,ak14784263,2016-12-24T09:36:29.396Z,"12km WSW of Circle Hot Springs Station, Alaska",earthquake,,0.4,,,automatic,ak,ak
2016-12-24T09:21:13.740Z,36.8632,141.8077,44.73,4.7,mb,,89,1.29,0.79,us,us10007mgz,2016-12-24T12:04:30.499Z,"84km ESE of Iwaki, Japan",earthquake,7.4,7.3,0.086,41,reviewed,us,us
2016-12-24T09:07:48.859Z,64.7987,-149.172,16.2,1.6,ml,,,,0.59,ak,ak14784255,2016-12-24T09:23:58.515Z,"24km N of North Nenana, Alaska",earthquake,,0.1,,,automatic,ak,ak
2016-12-24T09:04:57.458Z,59.9758,-151.7901,66.2,2.7,ml,,,,0.61,ak,ak14784248,2016-12-24T09:23:58.270Z,"22km N of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2016-12-24T09:00:49.609Z,63.0546,-151.4792,3.9,1.7,ml,,,,0.47,ak,ak14784246,2016-12-24T09:13:28.331Z,"107km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-12-24T08:42:40.900Z,19.2217,-64.7731,24,3,Md,8,320.4,1.028571,0.15,pr,pr16359000,2016-12-27T03:54:36.718Z,"90km N of Road Town, British Virgin Islands",earthquake,2.2,14.2,0,6,reviewed,pr,pr
2016-12-24T08:20:09.590Z,37.5600014,-118.8508301,6.82,1.09,md,13,167,0.03459,0.02,nc,nc72743120,2016-12-24T09:06:03.577Z,"14km SE of Mammoth Lakes, California",earthquake,0.47,0.87,0.19,12,automatic,nc,nc
2016-12-24T07:52:30.160Z,34.022,-116.7751667,15.72,1.15,ml,26,101,0.1069,0.16,ci,ci37770336,2016-12-24T16:36:41.801Z,"12km N of Cabazon, CA",earthquake,0.37,0.71,0.163,27,reviewed,ci,ci
2016-12-24T07:40:04.390Z,-33.9613,-70.597,96.13,4.2,mb,,44,0.029,0.52,us,us10007mgp,2016-12-24T15:14:30.344Z,"17km NE of Graneros, Chile",earthquake,5.4,5.2,0.176,9,reviewed,us,us
2016-12-24T06:56:44.290Z,34.0988333,-118.4961667,2.96,1.46,ml,15,91,0.0349,0.29,ci,ci37770312,2016-12-24T07:00:18.840Z,"7km S of Encino, CA",earthquake,0.82,0.68,0.268,24,automatic,ci,ci
2016-12-24T06:52:00.700Z,38.8236656,-122.8610001,2.86,1.61,md,22,112,0.00504,0.05,nc,nc72743075,2016-12-24T07:06:02.326Z,"10km WNW of The Geysers, California",earthquake,0.32,0.57,0.15,8,automatic,nc,nc
2016-12-24T06:44:55.715Z,61.4209,-147.2661,20.2,1.7,ml,,,,0.84,ak,ak14783635,2016-12-24T06:53:32.842Z,"58km WNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-12-24T06:40:35.940Z,33.497,-116.4811667,8.16,1.67,ml,57,43,0.0533,0.18,ci,ci37770304,2016-12-24T16:37:53.370Z,"19km ESE of Anza, CA",earthquake,0.18,0.43,0.194,27,reviewed,ci,ci
2016-12-24T06:22:54.345Z,64.5851,-149.5025,20.7,1.3,ml,,,,0.29,ak,ak14783631,2016-12-24T06:31:44.462Z,"18km W of North Nenana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-12-24T05:24:41.029Z,61.049,-148.3727,12.2,3.5,ml,,,,0.69,ak,ak14783322,2016-12-24T17:49:57.327Z,"35km NNE of Whittier, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-12-24T05:10:59.950Z,33.0373333,-116.423,5.17,1.93,ml,55,35,0.1449,0.18,ci,ci37770144,2016-12-24T16:38:05.800Z,"17km ESE of Julian, CA",earthquake,0.22,1.39,0.212,26,reviewed,ci,ci
2016-12-24T04:46:04.280Z,33.7071667,-116.7563333,16.07,2.03,ml,68,21,0.03768,0.16,ci,ci37770136,2016-12-24T16:37:45.309Z,"5km SW of Idyllwild, CA",earthquake,0.16,0.34,0.18,27,reviewed,ci,ci
2016-12-24T04:41:50.850Z,41.3118333,-112.9088333,4.39,1.29,ml,6,282,0.3463,0.11,uu,uu60175787,2016-12-24T19:52:12.960Z,"66km SSE of Park Valley, Utah",earthquake,3.59,1.86,0.097,2,reviewed,uu,uu
2016-12-24T04:23:07.600Z,-6.6652,154.0004,10,4.7,mb,,117,3.063,0.96,us,us10007mfz,2016-12-24T04:39:10.040Z,"168km WSW of Panguna, Papua New Guinea",earthquake,5.6,1.9,0.1,30,reviewed,us,us
2016-12-24T04:11:55.461Z,60.8757,-150.2562,33.4,1.8,ml,,,,0.28,ak,ak14783298,2016-12-24T04:18:04.767Z,"42km SSW of Anchorage, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-12-24T04:08:52.650Z,36.4009,-96.8959,5.22,3.5,mb_lg,,37,0.01,0.47,us,us10007mfr,2016-12-24T22:36:18.034Z,"10km NW of Pawnee, Oklahoma",earthquake,1.3,2.8,0.049,107,reviewed,us,us
2016-12-24T03:58:55.060Z,-5.127,153.5024,32.35,5.8,mb,,17,1.626,0.86,us,us10007mfp,2016-12-24T06:05:17.184Z,"89km SE of Taron, Papua New Guinea",earthquake,7.1,4,0.039,239,reviewed,us,us
2016-12-24T03:44:09.180Z,53.5294,-165.0196,14.71,4.1,mb,,196,0.753,1.46,us,us10007mfl,2016-12-24T04:02:00.040Z,"83km SE of Akutan, Alaska",earthquake,11.6,5.8,0.13,16,reviewed,us,us
2016-12-24T03:35:30.158Z,63.5118,-146.8389,10,2.4,ml,,,,0.64,ak,ak14783007,2016-12-24T07:20:45.529Z,"80km SW of Delta Junction, Alaska",earthquake,,0,,,reviewed,ak,ak
2016-12-24T03:35:28.072Z,63.5333,-146.7201,0,2.5,ml,,,,0.82,ak,ak14782998,2016-12-24T03:46:59.445Z,"74km SW of Delta Junction, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-12-24T03:03:00.150Z,53.0936,154.0699,439.48,4.1,mb,,98,2.188,0.48,us,us10007mfg,2016-12-24T03:22:07.040Z,"243km NW of Ozernovskiy, Russia",earthquake,12.3,9.4,0.08,43,reviewed,us,us
2016-12-24T02:55:32.350Z,33.6853333,-116.689,16.57,1.56,ml,41,34,0.03446,0.15,ci,ci37770112,2016-12-24T16:39:50.050Z,"7km SSE of Idyllwild, CA",earthquake,0.21,0.36,0.183,26,reviewed,ci,ci
2016-12-24T02:54:29.160Z,33.5048333,-116.4365,7.39,1.03,ml,29,69,0.0206,0.2,ci,ci37770104,2016-12-24T16:40:06.970Z,"21km SSW of La Quinta, CA",earthquake,0.3,0.85,0.166,28,reviewed,ci,ci
2016-12-24T02:49:22.813Z,62.5514,-151.3818,101.5,1.9,ml,,,,0.68,ak,ak14782734,2016-12-24T03:07:37.675Z,"70km WNW of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2016-12-24T02:32:37.811Z,60.6583,-151.1172,9.4,2.4,ml,,,,0.62,ak,ak14782702,2016-12-24T02:41:05.186Z,"10km ESE of Nikiski, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-12-24T02:24:36.420Z,36.5157,-98.9309,2.06,2.8,mb_lg,,60,0.118,0.29,us,us10007mfa,2016-12-24T02:33:17.040Z,"25km ENE of Mooreland, Oklahoma",earthquake,2.5,7.3,0.096,28,reviewed,us,us
2016-12-24T02:19:35.910Z,47.7015,-121.9328333,25.2,1.77,ml,12,68,0.08466,0.07,uw,uw61225667,2016-12-24T02:41:17.880Z,"1km NW of Lake Marcel-Stillwater, Washington",earthquake,0.43,0.84,0.173,7,reviewed,uw,uw
2016-12-24T02:18:44.350Z,19.0342,-69.2375,10,4.2,mb,,136,0.858,1.11,us,us10007mf9,2016-12-24T02:54:50.711Z,"16km E of Sabana de La Mar, Dominican Republic",earthquake,3.9,1.9,0.176,9,reviewed,us,us
2016-12-24T02:17:45.193Z,62.4832,-149.1188,39.4,1.9,ml,,,,0.88,ak,ak14782698,2016-12-24T02:30:36.539Z,"52km NE of Y, Alaska",earthquake,,1,,,automatic,ak,ak
2016-12-24T01:56:14.500Z,38.8423347,-122.8286667,1.2,1.06,md,15,59,0.006508,0.04,nc,nc72743020,2016-12-24T02:17:03.729Z,"9km WNW of Cobb, California",earthquake,0.25,0.46,0.12,4,automatic,nc,nc
2016-12-24T01:32:15.100Z,-5.1653,153.5979,29.34,5.8,mwp,,42,1.726,0.85,us,us10007mf5,2016-12-24T03:38:15.843Z,"99km SE of Taron, Papua New Guinea",earthquake,8.3,2,,,reviewed,us,us
2016-12-24T01:31:38.760Z,12.7821,-89.2589,35,4.6,mb,,176,0.899,0.99,us,us10007mf3,2016-12-24T02:03:09.040Z,"78km S of La Libertad, El Salvador",earthquake,4.8,2,0.049,123,reviewed,us,us
2016-12-24T01:17:18.860Z,65.0966,-151.1369,8.6,1.3,ml,,,,0.42,ak,ak14782345,2016-12-24T01:26:46.244Z,"25km WNW of Manley Hot Springs, Alaska",earthquake,,1.8,,,automatic,ak,ak
2016-12-24T00:57:39.952Z,61.6098,-150.5835,43.5,1.9,ml,,,,0.62,ak,ak14782325,2016-12-24T01:14:43.118Z,"32km WSW of Willow, Alaska",earthquake,,1,,,automatic,ak,ak
2016-12-24T00:50:41.000Z,-29.68,-71.209,70.6,4,ml,,,,0.94,us,us10007mef,2016-12-24T08:53:26.912Z,"25km N of La Serena, Chile",earthquake,3.6,7.3,,,reviewed,guc,guc
2016-12-24T00:49:03.250Z,10.0168,126.3362,74.08,4.8,mb,,60,3.022,0.66,us,us10007meg,2016-12-24T01:08:54.040Z,"28km E of San Isidro, Philippines",earthquake,9,7,0.062,80,reviewed,us,us
2016-12-24T00:39:27.122Z,63.0507,-151.4425,2.5,2,ml,,,,0.38,ak,ak14782076,2016-12-24T00:47:25.426Z,"105km NW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2016-12-24T00:29:50.330Z,38.8408318,-122.8268356,1.74,1.03,md,9,85,0.007118,0.01,nc,nc72743010,2016-12-24T00:45:03.518Z,"9km WNW of Cobb, California",earthquake,0.35,0.9,0.65,3,automatic,nc,nc
2016-12-24T00:27:09.050Z,-5.5927,153.5275,61.34,4.9,mb,,39,1.945,0.85,us,us10007mea,2016-12-24T00:37:03.040Z,"136km SSE of Taron, Papua New Guinea",earthquake,6.7,8.8,0.106,28,reviewed,us,us
2016-12-24T00:21:45.946Z,65.1365,-146.9111,15.5,1.4,ml,,,,1.19,ak,ak14782066,2016-12-24T00:29:03.663Z,"47km NE of Badger, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-12-24T00:09:59.550Z,-6.7166,154.1916,21.99,4.8,mb,,159,3.22,0.55,us,us10007me7,2016-12-24T00:30:11.040Z,"149km WSW of Panguna, Papua New Guinea",earthquake,13.4,7.7,0.124,20,reviewed,us,us
2016-12-23T23:39:25.600Z,42.5144,18.5024,16.05,4.3,mb,,24,0.567,0.83,us,us10007mdy,2016-12-24T23:43:13.421Z,"6km N of Igalo, Montenegro",earthquake,4.5,6.3,0.116,21,reviewed,us,us
2016-12-23T23:22:17.130Z,18.9631672,-155.3061676,39.55,2.08,md,41,242,0.2415,0.15,hv,hv61530531,2016-12-23T23:25:47.600Z,"32km SE of Pahala, Hawaii",earthquake,0.99,1.29,,4,automatic,hv,hv
2016-12-23T23:02:45.384Z,59.2432,-136.2198,0,1.8,ml,,,,0.99,ak,ak14781786,2016-12-23T23:10:02.865Z,"44km W of Haines, Alaska",earthquake,,0.4,,,automatic,ak,ak
2016-12-23T22:32:18.560Z,-6.5672,153.8706,9.11,5,mb,,62,2.908,0.96,us,us10007mds,2016-12-23T22:50:49.040Z,"180km W of Panguna, Papua New Guinea",earthquake,8.2,4.6,0.065,75,reviewed,us,us
2016-12-23T22:19:47.570Z,38.3738,-118.6025,7.9,1,ml,10,169.54,0.145,0.1543,nn,nn00570483,2016-12-23T22:43:56.343Z,"16km S of Hawthorne, Nevada",earthquake,,2.1,0.17,2,reviewed,nn,nn
2016-12-23T22:15:32.540Z,-6.5896,130.4659,97.01,4.4,mb,,95,4.056,0.82,us,us10007mdm,2016-12-23T22:58:55.040Z,"177km NNW of Saumlaki, Indonesia",earthquake,7.8,14,0.219,6,reviewed,us,us
2016-12-23T22:09:35.150Z,36.5298,-98.9368,3.45,2.6,mb_lg,,110,0.104,0.49,us,us10007mdi,2016-12-23T22:25:15.040Z,"26km ENE of Mooreland, Oklahoma",earthquake,2.3,5.7,0.128,16,reviewed,us,us
2016-12-23T22:05:13.448Z,65.5847,-148.0733,0.1,1.4,ml,,,,0.57,ak,ak14781527,2016-12-23T22:16:58.037Z,"82km N of College, Alaska",earthquake,,0.7,,,automatic,ak,ak
2016-12-23T22:03:01.250Z,60.0488,-149.2895,3.6,1.8,ml,,,,0.5,ak,ak14781525,2016-12-23T22:09:15.743Z,"10km SE of Seward, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-12-23T21:51:46.540Z,36.5093,-98.9611,5,2.9,mb_lg,,97,0.127,0.53,us,us10007md7,2016-12-23T22:16:01.040Z,"23km ENE of Mooreland, Oklahoma",earthquake,2.2,1.9,0.295,3,reviewed,us,us
2016-12-23T21:31:00.030Z,36.5373,-98.9106,5,3.3,mb_lg,,76,0.098,0.81,us,us10007mcx,2016-12-23T21:59:36.040Z,"28km ENE of Mooreland, Oklahoma",earthquake,2.5,2,0.057,80,reviewed,us,us
2016-12-23T21:20:27.550Z,36.4982,-98.9353,5.21,2.5,mb_lg,,123,0.129,0.73,us,us10007mcp,2016-12-23T22:36:46.040Z,"25km ENE of Mooreland, Oklahoma",earthquake,2.1,2.6,0.114,20,reviewed,us,us
2016-12-23T21:07:32.960Z,38.7919998,-122.7584991,0.54,1.12,md,9,81,0.01913,0.01,nc,nc72742990,2016-12-23T21:47:02.054Z,"1km N of The Geysers, California",earthquake,0.37,1.1,0.17,4,automatic,nc,nc
2016-12-23T20:50:09.570Z,41.4196667,-112.7365,3.24,1.1,md,10,151,0.2431,0.08,uu,uu60175737,2016-12-24T21:15:36.040Z,"56km WNW of Plain City, Utah",earthquake,0.74,31.61,0.154,9,reviewed,uu,uu
2016-12-23T20:49:15.310Z,32.6583333,-115.7815,8.84,1.34,ml,14,93,0.04736,0.2,ci,ci37770064,2016-12-24T16:39:59.288Z,"20km WNW of Progreso, B.C., MX",earthquake,0.57,1.16,0.232,19,reviewed,ci,ci
2016-12-23T20:45:05.570Z,36.5204,-98.9445,5,3.5,mb_lg,,145,0.114,0.5,us,us10007mca,2016-12-23T22:46:43.300Z,"25km ENE of Mooreland, Oklahoma",earthquake,2,1.6,0.048,115,reviewed,us,us
2016-12-23T20:41:16.826Z,63.2693,-151.2576,8.8,1.5,ml,,,,0.69,ak,ak14781269,2016-12-23T20:47:42.240Z,"116km W of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2016-12-23T20:23:13.960Z,-19.1347,168.858,76.68,5.1,mb,,138,2.232,1.08,us,us10007mc6,2016-12-23T23:04:29.040Z,"62km NW of Isangel, Vanuatu",earthquake,8.1,5.3,0.105,33,reviewed,us,us
2016-12-23T20:12:42.505Z,60.9612,-150.2485,41.6,1.9,ml,,,,0.59,ak,ak14781021,2016-12-23T20:21:10.878Z,"34km SSW of Anchorage, Alaska",earthquake,,0.4,,,automatic,ak,ak
2016-12-23T19:48:25.520Z,16.7542,120.4075,101.41,4.4,mb,,112,6.065,1.46,us,us10007mc1,2016-12-23T22:56:09.352Z,"5km WSW of Santol, Philippines",earthquake,7.8,8.5,0.084,41,reviewed,us,us
2016-12-23T19:41:27.083Z,64.5126,-157.8471,16.7,3,ml,,,,0.62,ak,ak14780999,2016-12-24T06:43:08.736Z,"114km W of Ruby, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-12-23T19:31:13.010Z,36.7566,-104.9274,4.83,4,mwr,,24,0.068,1.37,us,us10007mbu,2016-12-24T05:49:48.882Z,"27km N of Cimarron, New Mexico",earthquake,3.7,6.4,,,reviewed,us,slm
2016-12-23T19:24:14.880Z,34.1665,-116.4373333,8.71,1.31,ml,26,55,0.1046,0.22,ci,ci37770056,2016-12-24T16:40:02.331Z,"6km N of Yucca Valley, CA",earthquake,0.36,1.17,0.16,27,reviewed,ci,ci
2016-12-23T19:22:03.680Z,34.1051667,-117.3283333,17.97,1.32,ml,28,81,0.04499,0.23,ci,ci37770048,2016-12-24T16:40:18.410Z,"4km NNW of Colton, CA",earthquake,0.45,0.88,0.255,30,reviewed,ci,ci
2016-12-23T19:15:39.170Z,-0.2533,124.4754,73.64,5,mb,,37,1.875,0.96,us,us10007mbr,2016-12-23T20:58:40.040Z,"89km SE of Molibagu, Indonesia",earthquake,4.1,5.8,0.049,132,reviewed,us,us
2016-12-23T18:51:16.395Z,38.9403,-118.778,9.8,1.1,ml,5,130.52,0.363,0.1394,nn,nn00570488,2016-12-23T23:14:46.848Z,"33km E of Yerington, Nevada",earthquake,,10.9,0,1,reviewed,nn,nn
2016-12-23T18:48:52.940Z,36.0358315,-120.6168365,8.24,1.1,md,17,99,0.03692,0.05,nc,nc72742965,2016-12-23T19:24:02.734Z,"25km WSW of Coalinga, California",earthquake,0.48,0.71,0.21,7,automatic,nc,nc
2016-12-23T18:42:51.380Z,33.1481667,-116.498,6.53,1.08,ml,28,106,0.1071,0.19,ci,ci37770040,2016-12-24T16:40:23.267Z,"12km NE of Julian, CA",earthquake,0.45,0.73,0.135,24,reviewed,ci,ci
2016-12-23T18:31:49.420Z,33.1473333,-116.5013333,6.72,1.19,ml,27,121,0.1044,0.23,ci,ci37770024,2016-12-23T18:35:34.866Z,"12km NE of Julian, CA",earthquake,0.48,0.82,0.136,24,automatic,ci,ci
2016-12-23T18:31:21.877Z,64.1684,-150.0716,17.9,1.5,ml,,,,0.59,ak,ak14780730,2016-12-23T18:39:22.787Z,"64km WNW of Healy, Alaska",earthquake,,0.1,,,automatic,ak,ak
